idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
4721,RODEL CG - 40 MM P / CORTADOR DE PISO CORTAG *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O rodel para cortador de piso CG40 da Cortag é uma peça de reposição essencial para garantir cortes precisos e eficientes em pisos cerâmicos, azulejos e outros revestimentos similares. Fabricado com metal duro (vídea/wídia), o rodel CG40 é projetado para riscar a superfície do material com facilidade, preparando-o para a quebra limpa e no ponto desejado.","Material: Metal duro (vídea/wídia); Precisão no Corte: Permite um risco uniforme e contínuo; Facilidade de Uso: Projetado para encaixar perfeitamente nos cortadores de piso CG40 da Cortag; Rendimento: Contribui para um trabalho mais rápido e com melhor acabamento; Versatilidade: Adequado para diversos tipos de pisos e revestimentos cerâmicos; Comprimento: 2,3cm; Garantia: 90 dias.",https://www.ramosconstruir.com.br/produtos/rodel-p-cortador-piso-cg-40-cortag,Não encontrado,https://www.ramosconstruir.com.br/produtos/rodel-p-cortador-piso-cg-40-cortag | https://www.facebook.com/cortagbrasil/videos/ideal-para-pisos-e-porcelanatos-com-relevo-e-pastilhas-de-vidro-o-rodel-cortag-p/857039741496424 | https://www.casafernandes.com.br/produto/rodel-widea-cortag-cg-40-73513
3927,RODEL DE 80 MM CORTADOR DE PISO IRWIN( DUPLO) *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Rodel de 80 mm para cortador de piso manual, confeccionado em aço carbono zincado com duplo disco de carboneto de tungstênio, indicado para modelos como HD-500, HD-750, HD-900, XT-50, XT Plus, CG-Pró, TEC 50, TEC 75, TEC 90, MASTER 75 e MASTER 90.","Medidas: 80x8mm, Peso: 0,045kg, Haste em aço carbono zincado, Duplo disco de carboneto de tungstênio/wídia",https://www.superproatacado.com.br/rodel-para-cortador-de-piso-80-mm-duplo-cortag-158843/p,https://www.ferramentaskennedy.com.br/rodel-para-cortador-de-piso-80-mm-duplo-cortag-158843/p,https://www.guaxucabos.com.br/rodel-cortador-pisosazulejos-irwin | https://www.hiperfer.com.br/rodel-80-mm-para-cortador-de-piso-thompson
1876,SACA POLIA 3 GARRAS 150MM STARFER 6 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Saca Polia 3 Garras 150mm Starfer é uma ferramenta resistente e prática, ideal para a extração de polias, buchas e rolamentos. Com 3 garras cromadas, é muito utilizada em oficinas.",Diâmetro: 150 mm; Garras: 3 garras; Material: Aço carbono; Abertura máxima: 150mm; Posição de utilização: Garra articulada; Acabamento: Cromado,https://dominik.com.br/products/saca-polia-3-garras-6-150mm-starfer,Não encontrado,https://www.mfrural.com.br/detalhe/469003/saca-polia-3-garras-150mm-010104-010104-150-mm-35095 | https://www.palhinhasoldas.com.br/saca-polia-3-garras-articuladas-150mm-sparta
123133657,SERROTE MADEIRA 20'' *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O serrote para madeira 20 polegadas é uma ferramenta manual essencial para quem busca eficiência, controle e durabilidade no corte de peças de madeira.","Comprimento da Lâmina: 500 mm (20 polegadas), Comprimento Total: 57,5 cm, Material da Lâmina: Aço carbono tratado termicamente",https://www.mercadolivre.com.br/serrote-para-madeira-20-polegadas-500mm/up/MLBU5008796988,Não encontrado,https://www.madeiramadeira.com.br/serrote-profissional-20-polegadas-com-cabo-de-madeira-sparta-231895-4059651.html?page=4&f=eyJxdWVyeVN0cmluZyI6WyJvcmlnZW09cGxhLTQwNTk2NTEiXX0%3D | https://televendas.tambasa.com/produto/serrote-20-thompson-cabo-madeira-22569 | https://www.falascaferramentas.com.br/serrote-de-costa-para-serra-meia-esquadria-14pol-350mm-mtx
10840,SERROTE PARA DRYWALL 12'' - BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Serrote para Drywall 12'' Bestfer é uma ferramenta projetada para cortes precisos em drywall, gesso, madeira leve e plásticos. Com lâmina de aço manganês e cabo ergonômico, oferece durabilidade e conforto.","Marca: Bestfer, Referência: BFH2685, Tipo: Serrote de ponta para drywall, Material da lâmina: Aço Manganês, Material do cabo: TPR (Borracha Termoplástica), Tamanho: 12'' (300 mm), Dentes por polegada: 7, Dimensões: 300 x 30 mm, Espessura da lâmina: 1,5 mm, Embalagem: Cartão Luva, Dimensões da unidade (C x L x A): 29 x 5 x 5 cm, Peso da unidade: 0.2 kg, EAN: 7899206183340",https://www.casteloforte.com.br/produto/138040-serrote-de-ponta-para-drywall-12quot;-com-cabo-emborrachado-%E2%80%94-bestfer,Não encontrado,https://www.wkshop.com.br/Produto/Serrote-Profissional-para-Drywall-12pol-305mm-BFH2685-BESTFER/5855 | https://www.refinocasa.com.br/serrote-drywall-12-pol-bestfer | https://www.dutra.com.br/p/serrote-para-drywall-12-bfh2685-bfh2685
10826,SOQUETE CANHAO MAG LONGO 3/8 X 150MM,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Soquete canhão magnético longo de 3/8"" x 150mm, ideal para trabalhos em áreas de difícil acesso. Com ponta magnética para manter o parafuso no lugar e alta durabilidade.","Encaixe: 3/8"" (150mm), Comprimento: 150mm, Material: Aço especial tratado, Magnetismo: Sim, Peso: 0.08 kg, Garantia: 12 meses",https://www.dutra.com.br/p/soquete-canhao-magnetico-longo-encaixe-de-3-8-bfh2340-bfh2340,Não encontrado,https://www.dutra.com.br/p/soquete-canhao-magnetico-longo-encaixe-de-3-8-bfh2340-bfh2340 | https://bazardiguaba.com.br/soquete-canhao-magnetico-longo-crv-150mm-pr-21521-soquetelongo-p6317 | https://www.sulcell.com.br/construcao-civil/serrote-e-arco-de-serra/soquete-canhao-magnetico-longo-38-x-150mm-bfh2340
10824,SOQUETE CANHAO MAG LONGO 5/16 X 150MM -- BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Soquete Canhão Magnético Longo 5/16"" x 150mm Bestfer é ideal para profissionais que necessitam de praticidade, precisão e eficiência em trabalhos com parafusos sextavados. Seu sistema magnético mantém o parafuso firme durante a aplicação, evitando quedas e aumentando a produtividade.","Encaixe: 5/16"" (150 mm), Peso: 0.08 kg, Profundidade: 2.00 cm, Altura: 23.50 cm, Largura: 7.50 cm, Garantia do fabricante: 12 meses",https://www.dutra.com.br/p/soquete-canhao-magnetico-longo-encaixe-de-5-16-bfh2322-bfh2322,Não encontrado,https://www.dutramaquinas.com.br/p/soquete-canhao-magnetico-longo-encaixe-de-5-16-bfh2322-bfh2322 | https://mrhome.com.br/produtos/soquete-magnetico-longo-para-parafusadeira-5-16-x-150mm-bfh2322-bestfer | https://bazardiguaba.com.br/soquete-canhao-magnetico-longo-crv-150mm-pr-21521-soquetelongo-p6317
5811,SOQUETE SEXTAVADO 1/2 15 MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Soquete sextavado de 15mm com encaixe de 1/2"". Fabricado em aço gedore-vanádio, com acabamento niquelado e cromado, indicado para apertar e soltar porcas e parafusos sextavados.","Fabricado em aço gedore-vanádio, acabamento niquelado e cromado, encaixe quadrado de 1/2"", dimensão nominal de 15mm, modelo longo, peso de 135g, conformidade com normas DIN 3120 - C 12.5 e ISO 1174.",https://www.lojadomecanico.com.br/produto/3329/2/364/soquete-sextavado-15mm--com-encaixe-12-pol-gedore-19-15mm,Não encontrado,https://catalogo.gedore.com.br/produtos/soquetes-e-acessorios/soquete-sextavado-manual-e-de-impacto/detalhes/015001-soquete-sextavado-12-mm | https://rocketreach.co/ferramentas-gerais-profile_b5c37319f42e0f5f
5813,SOQUETE SEXTAVADO 1/2 17 MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Soquete sextavado de 17 mm com encaixe de 1/2"". Feito de aço-liga, com acabamento escurecido e resistente a corrosão. Ideal para uso com ferramentas de impacto.","Material: Aço-liga; Medida do soquete: 17 mm; Acabamento: Escurecido; Medida do encaixe: 1/2""; Comprimento total: 38 mm; Norma DIN: 3121; Garantia: 12 meses",https://www.dutramaquinas.com.br/p/soquete-sextavado-de-impacto-17-mm-encaixe-1-2-019-012,Não encontrado,https://www.sertao.com.br/soquete-sextavado-1-2-17mm-worker-1244793/p | https://www.ferimport.com.br/soquete-gedore-sextavado-12-60900-vde-isolado-19-17-mm/p
5812,SOQUETE SEXTAVADO 1/2 8 MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Soquete sextavado de 8mm com encaixe de 1/2 polegada, fabricado em aço Gedore-Vanádio com acabamento niquelado e cromado. Ideal para apertar e soltar porcas e parafusos sextavados.","Material: Aço Gedore-Vanádio; Acabamento: Niquelado e cromado; Encaixe quadrado: 1/2 polegada; Dimensão nominal: 8mm; Norma: DIN 3120-C 12.5, ISO 1174; Garantia: 1 ano; Peso: 53g; Comprimento total: 38mm; Largura: 13mm; Altura: 22.5mm; Espessura: 15mm",https://www.ferramentaskennedy.com.br/soquete-sextavado-encaixe-12-8mm-gedore/p,Não encontrado,https://www.ferramentaskennedy.com.br/soquete-sextavado-encaixe-12-8mm-gedore/p | https://www.genioferramentas.com.br/jogo-de-soquete-1-2-8-a-19-mm-sextavado-longo-10-pecas-0lk-eda | https://www.sataferramentas.com.br/products/ferramentas-manuais/soquetes-e-acessorios/soquete-e-acessorios-12/st13106sc-soquete-sextavado-12-de-58
10852,SUPORTE P/ DISCO DE LIXA C/VELCRO E ADAP 115MM/M14 - BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O suporte para disco de lixa com velcro e adaptador M14 115mm da Bestfer permite troca rápida dos discos, oferecendo compatibilidade universal e fixação firme para lixamento de diversas superfícies.","Diâmetro: 115mm, Rosca: M14, Altura: 3cm, Largura: 11,4cm, Comprimento: 11,4cm, Peso: 0,25kg",https://www.anvcasaeconstrucao.com.br/suporte-para-disco-de-lixa-com-velcro-e-adaptador-m14-115mm-bestfer,Não encontrado,https://www.anvcasaeconstrucao.com.br/suporte-para-disco-de-lixa-com-velcro-e-adaptador-m14-115mm-bestfer | https://www.laboratacadista.com.br/suporte-pdisco-de-lixa-cvelcro-e-adap-115mmm1445pol-bestfer-14099 | http://www.zcmateriais.com/produto/suporte-para-velcro-para-disco-lixa-com-adaptador-115mm-bestfer-bfh2499-/12147-0
10832,SUPORTE P/ SERRA COPO 14MM-31MM - BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Suporte para Serra Copo Bestfer 14-31mm é um acessório em aço projetado para suportar serras copo com diâmetro de 14mm a 31mm, proporcionando maior estabilidade e controle, reduzindo vibrações e facilitando cortes precisos em diversos materiais.","Compatível com serras copo de 14mm a 31mm; estrutura em aço resistente; design que minimiza vibrações; superfície estável para encaixe seguro da serra copo; aumenta a vida útil da serra copo; ideal para cortes em madeira, plástico, cerâmica e metais finos.",https://www.casaemobra.com.br/ferramentas/acessorios/suporte-para-serra-copo-14mm-31mm-bfh0965-bestfer,Não encontrado,https://www.adfferramentas.com.br/ferramentas/suporte-serra-copo-14mm-31mm-bfh0965-bestfer | https://www.casaemobra.com.br/ferramentas/acessorios/suporte-para-serra-copo-14mm-31mm-bfh0965-bestfer | https://www.copalparafusos.com.br/ferramentas/manuais/suporte-pserra-copo-14mm-31mm-bfh0965-bestfer-40735
10834,SUPORTE P/ SERRA COPO 32MM-168MM - BESTFER,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Suporte para serra copo 32 mm a 168 mm da marca Bestfer. Indicado para fixação firme da serra copo, eliminando vibrações e acompanhando broca piloto para perfurar o material com precisão.","Material: Aço; Compatível com serras copo de 32 mm a 168 mm; Medida da haste: 0.11/32""; Tipo da haste: Sextavada; Para uso em mandril: 3/8"" - 10 mm; Comprimento total da broca (mm): 75,0 mm; Diâmetro da broca (mm): 6,35 mm; Material da broca: Aço rápido",https://www.pontalconstrucao.com.br/ferragens/suportes/suporte-para-serra-copo-32-mm-a-168-mm,Não encontrado,https://www.shoppingdasferramentasrio.com.br/produtos/suporte-serra-copo-32-168mm-bestfer-bfh0966 | https://www.casaemobra.com.br/ferramentas/acessorios/copia-suporte-para-serra-copo-32mm-168mm-bfh0966-bestfer | https://www.adfferramentas.com.br/ferramentas/suporte-serra-copo-14mm-31mm-bfh0965-bestfer
3382,SUPORTE PARA SERRA COPO STARRET A - 1 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Suporte de fixação para serra copo da marca Starrett, modelo A1, com capacidade para serras copo de 14 a 30 mm e encaixe de 3/8 polegadas. Ideal para profissionais que precisam de precisão, segurança e durabilidade em operações de perfuração.","Modelo: A1, Marca: Starrett, Capacidade de diâmetro: 14mm a 30mm (9/16” a 1.3/16”), Encaixe: 3/8 polegadas (9,5mm), Haste: 8,75mm (11/32”), Compatível com serras copo bi-metal Starrett, Garantia: 3 meses (defeitos de fabricação)",https://www.titaferramentas.com.br/suporte-de-fixacao-para-serra-copo-14-30mm-encaixe-9-5mm-a1-starrett/p/7891265551412,https://www.grprodutosindustriais.com.br/wp-content/uploads/2022/07/Starrett-Catalogo-Serras-e-Ferramentas.pdf,https://www.sertao.com.br/suporte-de-fixacao-para-serra-copo-1-4-starrett-530637/p | https://www.anhangueraferramentas.com.br/produto/suporte-de-fixacao-14-30mm-sds-plus-haste-3-8-para-serras-copo-bi-metal-a1-1-starrett-135909
3381,SUPORTE PARA SERRA COPO STARRET A - 2 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Suporte para Serra Copo A2 Starrett é projetado para uso profissional, oferecendo estabilidade e redução de vibrações. Ideal para serralherias, instalações elétricas, hidráulicas, montagens industriais e reformas em geral.","Modelo: A2; Marca: Starrett; Tipo: Suporte de fixação para serra copo; Capacidade de diâmetro: 32mm a 210mm (1.1/4” a 8.9/32”); Haste: 11,00mm (7/16”); Mandril: 13,00mm (1/2”); Garantia: 3 meses (defeitos de fabricação)",https://www.titaferramentas.com.br/suporte-de-fixacao-para-serra-copo-32-210mm-encaixe-13mm-a2-starrett/p/7891265551429,https://www.titaferramentas.com.br/suporte-de-fixacao-para-serra-copo-32-210mm-encaixe-13mm-a2-starrett/p/7891265551429,https://www.sertao.com.br/suporte-de-fixacao-para-serra-copo-1-4-starrett-530637/p | https://www.eletrorastro.com.br/produto/suporte-serra-copo-a2-13mm-1-2-starrett-80507 | https://www.anhangueraferramentas.com.br/produto/suporte-para-serra-copo-32-x-210mm-1-2-a2-starrett-77964
10598,"TALHA 0,5T CORRENTE 3M",ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talha manual de corrente com capacidade de elevação de 0,5 toneladas e comprimento de 3 metros.","Capacidade de elevação: 0,5 toneladas; Comprimento: 3 metros.",Não encontrado,Não encontrado,https://www.lojadomecanico.com.br/buscar/talha-manual-corrente-05-ton-elevacao-3m--terra-p | https://www.superproatacado.com.br/talha-manual-de-corrente-5t-3mx10mm-worker-866997/p | https://www.tiktok.com/@engciviladrianovanjura/video/7653953928609926407
5996,"TALHA MANUAL 0,5T CORREN 5MT *",ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talha manual com capacidade de 0,5 toneladas e corrente de 5 metros.","Capacidade: 0,5 toneladas, Comprimento da corrente: 5 metros",Não encontrado,Não encontrado,
5995,"TALHA MANUAL 1,0T CORREN 3MT",ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talha manual com capacidade de 1,0 tonelada e corrente de 3 metros.","Capacidade: 1,0 tonelada; Comprimento da corrente: 3 metros",Não encontrado,Não encontrado,
1000,TALHADEIRA 12'',ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talhadeira de 12 polegadas, ferramenta utilizada para cortar madeira.",Tamanho: 12 polegadas,Não encontrado,Não encontrado,
3513,TALHADEIRA 250 MM X 20 MM PLUS SDS *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talhadeira de 250 mm de comprimento e 20 mm de diâmetro, modelo PLUS SDS.","Comprimento: 250 mm, Diâmetro: 20 mm, Tipo: SDS Plus",Não encontrado,Não encontrado,
12039,TALHADEIRA 250 MM X 40 MM PLUS SDS *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talhadeira de 250 mm de comprimento e 40 mm de largura, modelo PLUS SDS.","Comprimento: 250 mm, Largura: 40 mm, Tipo: PLUS SDS",Não encontrado,Não encontrado,
10620,TALHADEIRA 3/4 X 10 C/ EMPUNHADURA LARANJA,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talhadeira de 3/4 polegada com 10 centímetros de comprimento, com empunhadura laranja.","Tamanho: 3/4 polegada, Comprimento: 10 centímetros, Cor da empunhadura: Laranja",Não encontrado,Não encontrado,
10618,TALHADEIRA 3/4 X 12 C/ EMPUNHADURA LARANJA 8205.59.00,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talhadeira de 3/4 polegada por 12 polegadas com empunhadura laranja, modelo 8205.59.00.","3/4 polegada de largura, 12 polegadas de comprimento, empunhadura laranja.",Não encontrado,Não encontrado,
5621,TALHADEIRA 400MM X 20 MM PLUS SDS,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talhadeira de 400mm x 20mm, modelo PLUS SDS, utilizada para cortes precisos em materiais duros.","Comprimento: 400mm, Largura: 20mm, Tipo: SDS",Não encontrado,Não encontrado,
10085,TALHADEIRA ACO CROMADO 1/2X 12'' *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,Talhadeira de aço cromado com dimensões 1/2 x 12 polegadas.,"Aço cromado, dimensões 1/2 x 12 polegadas.",Não encontrado,Não encontrado,
2022,TALHADEIRA ACO CROMADO 3/4 X 12'' *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,Talhadeira de aço cromado com dimensões 3/4 x 12''.,"Aço cromado, dimensões 3/4 x 12''.",Não encontrado,Não encontrado,
999,"TALHADEIRA CHATA 10"" SAO ROMAO *",ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,Talhadeira chata de 10 polegadas da marca São Romão.,"Largura da lâmina: 2,5 cm; Comprimento: 254 mm; Material: Aço especial forjado e termicamente tratado; Peso: 0,536 Kg/Un.",https://www.mercadolivre.com.br/talhadeira-sao-romao-chata-10/up/MLBU3137308650,Não encontrado,https://www.saoromao.com.br/wp-content/uploads/2015/04/TALHADEIRA-A%C3%87O-LISO-S%C3%83O-ROM%C3%83O.png
4444,TALHADEIRA CHATA 6'' PACETA *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talhadeira chata de 6 polegadas, vendida em pacote.",Tamanho: 6 polegadas,Não encontrado,Não encontrado,
998,TALHADEIRA CHATA 8'' *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Talhadeira chata de 8 polegadas, utilizada para cortar metais e outros materiais.",Tamanho: 8 polegadas,Não encontrado,Não encontrado,
1402,"TARRACHA RAPIDA MEIKON 1"" *",ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Tarracha rápida Meikon de 1 polegada, uma ferramenta para aplicações que exigem velocidade e precisão.",Diâmetro: 1 polegada,Não encontrado,Não encontrado,
1173,TARRACHA RAPIDA MEIKON 1/2 *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Tarracha rápida Meikon 1/2, uma ferramenta para apertos e ajustes rápidos.","Material: Aço de pó metalúrgico; Diâmetro externo: 50 mm, para tubo PVC 32 mm 1/2.",https://www.ranova.com.br/ferramentas/ferramentas-diversas/tarraxa-rapida-ppvc-meikon,Não encontrado,https://images.tcdn.com.br/img/img_prod/1239768/tarraxa_rapida_1_2_meikon_9047_1_016825bfa152611c809eeb1fcdfbbc6f.jpeg | https://http2.mlstatic.com/D_NQ_NP_727268-MLU76746168357_052024-O.webp | https://cdn.awsli.com.br/600x1000/2506/2506129/produto/1792743054ca6e6382b.jpg
