idsubproduto,nome_produto,descrsecao,descrgrupo,descrsubgrupo,descricao_produto,especificacao_tecnica,pagina_web,manual,fotos
1053,BROCA DE ACO RAPIDO (20) - 23/64 *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca de aço rápido 23/64"" para uso em oficinas, manutenção e aplicações profissionais. Produzida em aço rápido HSS, com diâmetro de 23/64"" (aprox. 9,13 mm) e haste cilíndrica.","Diâmetro: 23/64"" (aprox. 9,13 mm); Tipo de Fixação: Haste Cilíndrica; Diâmetro da Haste: 23/64""; Material: HSS; Comprimento Total: 124-125 mm; Norma: DIN 338; Tipo de Canal: Helicoidal; Tipo de Afiação: Normal; Sentido de Corte: Corte à Direita; Aplicação: Metal (ferrosos e não ferrosos); Garantia: 90 dias.",https://www.mercadolivre.com.br/broca-de-aco-rapido-2364-standard/up/MLBU4680425220,https://www.fermec.com.br/produtos/pdf-ferramentas/Broca-Aco-Rapido-Fermec-DIN-338---TIN-1844.pdf?v=2026-04-01,https://www.carrefour.com.br/broca-aco-rapido-2364-haste-paralela-din-338-uso-geral-v-mp925209932/p | https://www.ferramac.com.br/6178/broca-ao-rpido-branca-23-64-dormer | https://www.sertao.com.br/broca-de-aco-rapido-5-64-irwin-258609/p
1055,BROCA DE ACO RAPIDO (22) - 13/32 *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca de aço rápido 13/32"", DIN 338 HSS, VONDER. Indicada para uso em metais ferrosos e não ferrosos, com lubrificação e resfriamento recomendados para maior durabilidade.","Produzida em aço rápido HSS, norma DIN 338, diâmetro 13/32"", comprimento total 133 mm, corte à direita, tipo de afiação normal, canal helicoidal, haste paralela/cilíndrica.",https://www.fg.com.br/broca-de-aco-rapido-13-32--din-338-hss---vonder/p,https://pt.scribd.com/document/372703170/04-Ferramentas-de-Corte,https://www.universodolar.com.br/broca-para-aco-1332-tramontina-em-aco-rapido-hss-com-corpo-polido-e-envernizado- | https://www.fg.com.br/broca-de-aco-rapido-13-32--din-338-hss---vonder/p | https://www.jofepar.com.br/broca-aco-rapido-ht-13-32-p5756
1057,BROCA DE ACO RAPIDO (24) - 15/32 *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca de aço rápido 15/32"", DIN 338 HSS, VONDER. Indicada para uso em metais ferrosos e não ferrosos, com recomendação de uso de fluído/óleo de corte para lubrificação e resfriamento.","Diâmetro: 15/32"", Comprimento total: 151,00 mm, Material: Aço rápido HSS, Norma: DIN 338, Sentido de corte: Corte à direita, Tipo de afiação: Normal, Tipo de canal: Helicoidal, Tipo de haste: Paralela/cilíndrica, Garantia: 90 dias.",https://www.fg.com.br/broca-de-aco-rapido-15-32--din-338-hss---vonder/p,https://www.fermec.com.br/produtos/pdf-ferramentas/Broca-Aco-Rapido-Fermec-DIN-338---TIN-1844.pdf?v=2026-04-01,https://www.guemat.com.br/broca-de-aco-rapido-15/32-iw1134-irwin | https://www.ferramac.com.br/9473/broca-aco-rapido-1532-preta-dormer | https://www.lojadomecanico.com.br/produto/113404/37/778/broca-aco-rapido-para-metal-1532-pol-irwin-iw1472
1058,BROCA DE ACO RAPIDO (25) - 1/2 *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca de aço rápido com diâmetro de 25 mm, DIN 338, HSS TW104, LENOX-TWILL. Indicada para metais ferrosos e não ferrosos, com ponta afiada para facilitar a perfuração.","Diâmetro: 25 mm, Comprimento útil: 150 mm, Comprimento total: 225 mm, Norma DIN: 338, Material: Aço rápido HSS, Sentido de corte: Corte à direita, Tipo de afiação: Normal, Tipo de canal: Helicoidal, Tipo de haste: Paralela/cilíndrica",https://www.fg.com.br/broca-aco-rapido-haste-paralela-25mm-uso-geral-tw104-din-338/p,https://metaltools.com.br/wp-content/uploads/2021/09/catalogo-dormer-pramet-metal-tools.pdf,https://www.amazon.com.br/Jogo-Brocas-R%C3%A1pido-pe%C3%A7as-mm-ROCAST-50161/dp/B076YGCX4L | https://martineliferramentas.com.br/jogo-brocas-aco-rapido-25-pecas-1-0-a-13-0mm-rocast-5-0161 | https://www.ferramentaskennedy.com.br/broca-aco-rapido-irwin-1-2-/p
2192,BROCA ENC SDS PLUS CONC 100/160 X 12MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca SDS PLUS para concreto com diâmetro de 12 mm, comprimento útil de 100 mm e comprimento total de 160 mm. Indicada para perfurações em concreto, alvenaria e pedras, com ponta de metal duro para maior resistência e eficiência.","Diâmetro da broca: 12 mm, Comprimento útil da broca: 100 mm, Comprimento total da broca: 160 mm, Tipo de canal da broca: helicoidal, Tipo de haste da broca: encaixe tipo SDS PLUS, Número de cortes da broca: 2 cortes, Material da ponta da broca: metal duro (wídea), Peso: 0.08 kg, Garantia do fabricante: 3 meses",https://www.dutramaquinas.com.br/p/broca-de-widea-12-x-100-x-160-mm-sds-plus-4,https://documents.milwaukeetool.com/58-14-9926d1.pdf,https://www.universodolar.com.br/broca-sds-plus-para-concreto-12-0-x-100-x-160-mm-cortag | https://www.makita.pt/product/b-62739.html | https://www.dutramaquinas.com.br/p/broca-de-widea-12-x-100-x-160-mm-sds-plus-4
141,BROCA ENC SDS PLUS CONC 150/210 X 6MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca SDS PLUS para concreto com diâmetro de 6,0 mm, comprimento útil de 150 mm e comprimento total de 210 mm. Fabricada em aço de alta resistência, ideal para perfuração em concreto e outras aplicações.","Diâmetro: 6,0 mm, Comprimento útil: 150 mm, Comprimento total: 210 mm, Material: Aço de alta resistência, Encaixe: SDS PLUS, 2 arestas de corte em carbeto de tungstênio, Acabamento: Superfície tratada para maior durabilidade",https://www.universodolar.com.br/broca-sds-plus-para-concreto-6-0-x-150-x-210-mm-cortag,https://www.dutramaquinas.com.br/p/broca-para-concreto-6-x-150-x-210-mm-encaixe-sds-plus-1-2608680264,https://www.universodolar.com.br/broca-sds-plus-para-concreto-6-0-x-150-x-210-mm-cortag | https://www.amazon.com.br/Kit-Brocas-SDS-Plus-Performance/dp/B0DD4GKK4H | https://www.ferimport.com.br/broca-bosch-sds-plus-1-para-concretos-6-x-150-x-210mm/p
142,BROCA ENC SDS PLUS CONC 150/210 X 8MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"A Broca SDS Plus-5X – 8X150X210, fabricada pela Bosch, é projetada para perfurações eficientes em alvenaria, concreto e concreto armado. Compatível com martelos perfuradores que tenham encaixe SDS Plus, possui cabeçote com quatro lâminas e ponta centradora para maior precisão.","Diâmetro da broca: 8 mm, Comprimento útil da broca: 150 mm, Comprimento total da broca: 210 mm, Tipo de canal da broca: Helicoidal, Tipo de haste da broca: Encaixe tipo SDS PLUS, Número de cortes da broca: 4 cortes, Peso: 0,074 kg, Dimensão da embalagem: 2,1 cm x 2,7 cm x 30,3 cm, Cor: cinza.",https://www.aecweb.com.br/produto/broca-sds-plus-5x-8x150x210/53188,https://documents.milwaukeetool.com/58-14-5269d1.pdf,https://www.anhangueraferramentas.com.br/produto/broca-para-concreto-sds-plus-8-x-210-x-150-plus-5x-2608706892-bosch-141657 | https://www.dutramaquinas.com.br/p/broca-para-concreto-8-0-x-150-x-210-mm-encaixe-sds-plus-53-67-080-150 | https://www.lfmaquinaseferramentas.com.br/broca-para-concreto-sds-plus-5x-bosch-8-x-150-x-210mm/p
143,BROCA ENC SDS PLUS CONC 200/260 X 10MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca SDS Plus para concreto, alvenaria e pedras, com ponta de carboneto de tungstênio e acabamento jateado. Comprimento útil de 200mm, comprimento total de 260mm e diâmetro de 10mm.","Diâmetro: 10mm, Comprimento útil: 200mm, Comprimento total: 260mm, Encaixe: SDS Plus, Material: Corpo em aço especial, Ponta: Carboneto de tungstênio, Acabamento: Têmpera total no corpo, Aplicação: Concreto, alvenaria e pedras",https://www.royalmaquinas.com.br/broca-sds-plus-5-x-santder-10-x-200-x-260-mm-2608-833-800-bosch.html,https://documents.milwaukeetool.com/58-14-5269d1.pdf,https://www.royalmaquinas.com.br/broca-sds-plus-5-x-santder-10-x-200-x-260-mm-2608-833-800-bosch.html | https://www.heavyduty.com.br/brocas/broca-sds-plus | https://ancora.com.br/portfolio/broca-booster-sds-plus
3925,BROCA ENC SDS PLUS CONC 240/310 X 12MM *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca SDS Plus de 12 mm, com 310 mm de comprimento total, desenvolvida para perfurações profundas em concreto, alvenaria e materiais de alta resistência.","Comprimento total: 310 mm; Diâmetro: 12 mm; Encaixe: SDS Plus; Material: Aço Liga com ponta de metal duro (tungstênio); Aplicação: Perfuração em concreto, granitos, mármores, basalto, tijolos e materiais de alvenaria.",https://mavampar.com.br/produto/broca-sds-plus-12-x-310mm-fertak-121231,https://documents.milwaukeetool.com/58-14-5269d1.pdf,https://www.ferramentaskennedy.com.br/broca-encaixe-tipo-sds-plus-12mm-x-310mm-worker/p | https://www.impeda.com.br/ferramentas/broca-sds-plus-12-x-310-mm | https://www.cofermeta.com.br/solda-e-corte/brocas/brocas-de-videa-com-encaixe-sds-plus/broca-de-videa-encaixe-sds-plus-de-8-x-240-x-310-mm-19-0083-rocast
2277,BROCA ENC SDS PLUS CONC 50/110 X 6MM,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca SDS Plus para concreto com 6mm de diâmetro, 50mm de comprimento útil e 110mm de comprimento total. Ideal para perfurações em concreto, blocos, pedras e materiais similares.","Diâmetro: 6 mm, Comprimento útil: 50 mm, Comprimento total: 110 mm, Tipo de haste: Encaixe tipo SDS PLUS, Tipo de canal: Helicoidal, Número de canais: 2, Número de cortes: 2, Material da ponta: Wdea, Peso: 0.04 kg, Garantia do fabricante: 3 meses",https://www.dutramaquinas.com.br/p/broca-para-concreto-6-0-mm-x-50-mm-x-110-mm-encaixe-sds-plus-53-67-060-050,https://ancora.com.br/portfolio/brocas-sds-plus,https://www.universodolar.com.br/broca-sds-plus-para-concreto-6-0-x-50-x-110-mm-cortag | https://www.anhangueraferramentas.com.br/produto/broca-para-concreto-sds-plus-6-x-110-x-50-plus-5x-2608706875-bosch-141649 | https://www.dutramaquinas.com.br/p/broca-para-concreto-6-0-mm-x-50-mm-x-110-mm-encaixe-sds-plus-53-67-060-050
10015,BROCA ESCALONADA CONE DE 4 A 12 MM AR,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca escalonada de aço rápido (HSS) com diâmetros de 4 a 12 mm, projetada para perfurar metais, madeira e outros materiais duros. Possui revestimento de nitreto de titânio para maior durabilidade e resistência ao desgaste.","Diâmetros: 4 mm, 5 mm, 6 mm, 7 mm, 8 mm, 9 mm, 10 mm, 11 mm, 12 mm; Classe de aço: P4M3; Tipo de haste: hexagonal; Tipo de tratamento de superfície: Polido; Tipo escalonado; Material: Aço Rápido HSS; Revestimento: Nitreto de Titânio; Espessura da haste: 6 mm; Peso: 0.06 kg; Garantia do fabricante: 3 meses.",https://www.dutramaquinas.com.br/p/broca-escalonada-aco-rapido-4-a-12-mm-723539-723539,https://www.cofermeta.com.br/solda-e-corte/brocas/broca-escalonada-hss-4-mm-a-12-mm-723539-mtx,https://www.ultramaquinas.com.br/produto/broca-escalonada-4-a-12mm-aco-hss-e-revestimento-em-titanio-981672-worker-79553 | https://www.monfardinimadeiras.com.br/p/10126620/broca-escalonada-cone-titanium-4-12mm-0616 | https://dzmateriaiseletricos.com.br/broca-escalonada-4-12mm-ar-vonder-p16764
10017,BROCA ESCALONADA DE 4 A 20MM AR,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca escalonada de 4 a 20mm, fabricada em aço rápido, ideal para perfurar metais, madeira e outros materiais duros. Possui 9 escalas de diâmetros diferentes, permitindo furos variados sem trocar de broca.","Material: Aço Rápido; 9 escalas: 4mm, 6mm, 8mm, 10mm, 12mm, 14mm, 16mm, 18mm, 20mm; Diâmetro da haste: 8mm; Embalagem: Cartela blister dupla com 1 unidade; Classe de aço: P4M3; Tipo de haste: hexagonal; Tipo de tratamento de superfície: Polido; Ângulo de ataque: 126°; Comprimento de corte da broca: 51,50mm; Comprimento total: 73,00mm",https://www.econominet.com.br/broca-escalonada-conica-4-a-20mm-hss-em-aco-rapido-starfer,https://www.egamaster.com/products/img/pdf/EGA-Master-Herramienta-Industrial-BROCA-ESCALONADA-64617-F.pdf,https://www.ferramentaskennedy.com.br/broca-escalonada-4mm-a-20mm-worker-981680/p | https://www.econominet.com.br/broca-escalonada-conica-4-a-20mm-hss-em-aco-rapido-starfer | https://www.fg.com.br/broca-de-aco-rapido-escalonada-4mm-a-20mm---vonder/p
2002,BROCA FIBROCIMENTO E MOURAO 19/64 *,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Broca para Fibrocimento e Mourão 19/64 polegadas 280 mm, fabricada em aço ao cromo, com haste prolongada para facilitar a perfuração em locais de difícil acesso.","Referência: 43147/103, Marca: Tramontina, Material: Aço ao Cromo, Ângulo de afiação da ponta: 118°, Polegadas: 19/64, Dimensões AxLxC (cm): 00,70x00,70x28,00, Peso (g): 105, Garantia: Do fornecedor, total contra vícios ou defeitos de fabricação.",https://www.tramontina.com.br/broca-para-fibrocimento-e-mourao-19%2F64%22-280-mm-tramontina-master-com-corpo-polido/43147103.html,https://www.econominet.com.br/ferramentas/manuais/broca/broca-aco-carbono-para-fibrocimento-e-mourao-1964-polegadas,https://www.tramontina.com.br/broca-para-fibrocimento-e-mourao-19%2F64%22-280-mm-tramontina-master-com-corpo-polido/43147103.html | https://www.shopcoopera.com.br/broca-fibrocimento-mourao-irwin-19-64--280mm-aco-cromo-vanadio-1998113/p | https://www.superproatacado.com.br/broca-fibrocimento-mourao-irwin-19-64-280mm-67954/p
10664,KIT COM 5 PONTAS MONTADAS,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"O Jogo de Pontas Montadas Fertak Tools é ideal para trabalhos de desbaste, acabamento e rebarbação em peças metálicas e outros materiais. Inclui 5 pontas montadas de aço com grãos abrasivos de alta qualidade para maior durabilidade.",Espiga de fixação: 6 mm (a/b/c/d/e); Grão: 60/60/60/60/60; Diâmetro: 25/15/15/25/20 mm; Comprimento: 24/30/30/25/25 mm; Forma: Circular/Semicircular/Cilíndrica/Cilíndrica/Circular,https://www.mercadolivre.com.br/jogo-kit-de-ponta-montada-com-5-pcs-p-furadeira-14pol-6m/up/MLBU3706328159,https://irp.cdn-website.com/66b942ac/files/uploaded/3%20Pontas%20montadas.pdf,https://www.youtube.com/watch?v=5WwTpkR2TX0 | https://www.youtube.com/watch?v=IgB_BJvisrc
10208,PONTA HEXAGONAL BIT 3/16,ACESSORIO/MIUDEZA,FERRAMENTAS,BROCA,"Bit hexagonal de 3/16 polegada, projetado para perfuração de ligas e manutenção de ferramentas. Possui jaqueta hexagonal para melhorar a resistência ao deslizamento e a eficiência na remoção de chips.","Diâmetro: 3/16 polegada, Tipo: Bit hexagonal, Material: Liga resistente, Comprimento total: 65mm (Hex Bit No.A16), Dureza: Alta, Rosca: 3/16-24 UNF ou 3/16-32 UNEF",https://www.vessel.co.jp/english/product/industrial_bit/481092,https://www.scribd.com/document/665105625/Catalogo-Magna,https://rocketreach.co/jorge-broca-email_13932953 | https://tracxn.com/d/companies/broca/__JnY1NCScDcrPCDipvbThTR9X1FQshGyKcb4WfWCMvls
11399,ESCOVA CIRCULAR  ACO CARBONO OND. 6'X1'' GUEPAR,ACESSORIO/MIUDEZA,FERRAMENTAS,ESCOVA ACO,"A Escova Circular de Aço Carbono Ondulada Guepar 6"" x 1"" é ideal para limpeza, desbaste e acabamento em superfícies metálicas. Produzida com fios de aço trançados, oferece alta durabilidade e eficiência.","Diâmetro: 6 polegadas (22,2mm), Fios de aço trançados, Compatível com diversas máquinas e equipamentos, Design circular para limpeza uniforme.",https://www.makitao.com.br/produtos/escova-circular-em-aco-861-42981-guepar,https://hipertudo.com.br/produtos/escova-aco-circular-trancada-guepar-6-x-222mm-axyji,https://hipertudo.com.br/produtos/escova-aco-circular-trancada-guepar-6-x-222mm-axyji | https://www.bazardiguaba.com.br/escova-de-aco-circular-6-x-1-ps-21521-7394-p15320 | https://loja.heavyduty.com.br/escovas-de-aco/circular/escova-circular-ondulada-6-12-1-pcs
478,ESCOVA DE ACO C/ CABO,ACESSORIO/MIUDEZA,FERRAMENTAS,ESCOVA ACO,"A Escova Manual de Aço com Cabo da ROCAST é projetada para limpeza eficiente de superfícies metálicas, remoção de ferrugem e preparação de superfícies para pintura. Com 4 fileiras de fio de aço e cabo ergonômico, proporciona conforto e controle durante o uso.","Código: 319,0017, EAN: 7899561510263, Peso: 300 g, Altura: 29,00 cm, Largura: 4,00 cm, Comprimento: 4,00 cm",https://www.ferramentasemfoco.com.br/produtos/escova-manual-de-aco-c-cabo-4-fileiras-com-cabo-rocast,https://www.ropan.com.br/blog/categorias/artigos/escova-de-aco-manual-guia-completo,https://www.maxmetal.com.br/br/escovas-de-aco-aliadas-no-combate-a-ferrugem | https://www.youtube.com/watch?v=Kf9_X8mENkU
4551,ESCOVA DE ACO CIRCULAR ONDULADA 6 X 1/2 X 1/2 A 1.1/4 *,ACESSORIO/MIUDEZA,FERRAMENTAS,ESCOVA ACO,"Escova de aço circular ondulada de 6'' x 1/2'' x 1/2'' a 1.1/4'', com filamentos de aço latonado de 0,30mm. Utilizada para limpeza, remoção de ferrugem, verniz e tinta, além de polimento e lixamento em metais.","Diâmetro: 6'' (152,4 mm); Largura: 1/2'' (12,7 mm); Diâmetro do furo: 1.1/4'' (19,05 mm); Espessura do fio de aço latonado: 0,30 mm; RPM Máx: 6000; Material das cerdas: Aço carbono latonado; Tipo de cerdas: Ondulada; Peso: 35g.",https://www.cofermeta.com.br/ferramentas-diversas/escovas/escova-circular-de-aco-ondulada-de-6-x-1-2-x-1-1-4-fios-de-0-30-mm-inebras,https://www.osten.com.br/produto/escova_circular_6_x_12_x_12_152_mm_x_127_mm_x_127_mm_vonder/17208,https://www.hdpe.com.br/products/escova-circular-de-aco-ondulada-6-x-1-x-1-2-152-4-mm-x-25-4-mm-x-12-7-mm-vonder | https://www.hiperfer.com.br/escova-de-aco-circular-ondulada-6-x-1-2-fertak
3527,ESCOVA DE ACO COPO ONDULADA 3'' *,ACESSORIO/MIUDEZA,FERRAMENTAS,ESCOVA ACO,"Escova de Aço Copo Ondulada 3"" da VONDER, indicada para limpeza de peças em geral e usada em esmerilhadeira angular.","Material: Aço carbono; Cerdas: Ondulada; Diâmetro: 3""; Rosca: M14; RPM: 12.500; Modelo: 6325033140; Marca: VONDER",https://www.anhangueraferramentas.com.br/produto/escova-de-aco-copo-ondulada-3-6325033140-vonder-93380,https://www.osten.com.br/produto/escova_tipo_copo_3_ondulada_vonder/11308,https://www.ferramentaskennedy.com.br/escova-copo-ondulada-3-m14-worker-982024/p | https://www.cofermeta.com.br/ferramentas-diversas/escovas/escova-de-aco-ondulada-tipo-copo-3 | https://www.anhangueraferramentas.com.br/produto/escova-de-aco-copo-ondulada-3-6325033140-vonder-93380
10790,ALICATE 6'' DE CORTE DIAGONAL,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"Alicate de corte diagonal de 6 polegadas (150mm), sem isolamento, produzido em aço carbono ou cromo vanádio, com cabo ergonômico e antiderrapante. Ideal para cortar fios, cabos elétricos, arames e plásticos.",Comprimento: 150mm (6 polegadas); Largura: 20mm; Altura: 60mm; Peso: 150g a 225g; Material das lâminas: Aço carbono ou cromo vanádio; Capacidade de corte: Até 2.5mm de diâmetro em plásticos rígidos; Tensão de isolamento: 600Vca (em alguns modelos); Acabamento: Polido e niquelado; Cabo: Plástico antiderrapante com abas de proteção.,https://www.aecweb.com.br/produto/alicate-corte-diagonal-6/137954,https://www.ciser.com.br/userfiles/downloads/ferramentas-manuais-ciser-by-workpro.pdf,https://www.genioferramentas.com.br/alicate-de-corte-diagonal-6-polegadas-21105-worker | https://www.normatel.com.br/produto/alicate-corte-diagonal-6--41006-106-tramontina-74669
1298,ALICATE REBITADOR P/ FITA JOCEC *,ACESSORIO/MIUDEZA,FERRAMENTAS,FERRAMENTA,"O Alicate Perfurador Rebitador para Porta de Aço 140101 JOCEC é uma ferramenta essencial para profissionais que atuam na instalação e manutenção de portas de aço. Projetado para oferecer alta resistência e durabilidade, este alicate é ideal para perfurações precisas em chapas metálicas e aplicação de rebites.","Código do Fornecedor: 140101, Tipo de Produto: Alicate, Composição do produto: Aço, Acompanha: Punção de Furo, Punção de Rebitar, Matriz de Furo, Matriz de Rebitar",https://www.cofermeta.com.br/ferramentas-manuais/alicates/alicate-perfurador-rebitador-para-porta-de-aco-com-4-acessorios-jocec,https://www.nikkeypar.com.br/alicate-perfurador-rebitador-para-porta-de-aco-140101-jocec-p273680,https://www.cofermeta.com.br/ferramentas-manuais/alicates/alicate-perfurador-rebitador-para-porta-de-aco-com-4-acessorios-jocec
